a1_price,a1_size,a2_price,a2_size,b1_price,b1_size,b2_price,b2_size,stale_seconds
103.8056,0.7444,103.9094,1.261,103.8019,1.4004,103.6981,1.8043,0.3404
103.7805,1.1316,103.8843,1.1202,103.7199,0.5287,103.6162,0.8193,0.2878
103.7228,1.007,103.8265,0.8768,103.7754,0.5499,103.6716,1.0173,0.1874
103.6541,1.0952,103.7578,1.5389,103.5548,1.0058,103.4513,1.1006,0.1281
103.7739,0.6491,103.8777,1.8772,103.9108,1.4777,103.8069,1.5772,0.3131
103.8611,1.4085,103.9649,1.5713,103.9647,0.4365,103.8607,1.9961,0.5031
103.8944,0.6781,103.9983,1.2704,103.8145,1.1105,103.7107,1.3238,0.1736
103.8013,0.6756,103.9051,1.2013,103.6921,0.7757,103.5884,1.9512,0.3315
103.7765,0.6198,103.8803,1.7732,103.4459,0.5729,103.3425,1.0526,0.8932
103.8935,0.8026,103.9974,1.8564,103.6676,0.545,103.5639,0.9467,0.0
103.8833,1.0256,103.9872,1.342,103.6949,0.8785,103.5912,0.9344,0.3831
104.0635,0.5552,104.1676,1.7853,104.0825,1.3745,103.9784,1.0816,0.9342
104.0894,0.8101,104.1935,1.6156,104.0502,1.1843,103.9461,1.9224,0.6686
104.1219,0.4714,104.2261,1.0308,103.9308,0.4754,103.8269,1.8416,0.5229
104.0979,0.492,104.202,1.128,104.0593,0.7275,103.9552,1.4729,0.8817
104.1247,0.6838,104.2289,0.8876,104.1513,1.2038,104.0471,1.1589,0.0282
104.0847,1.2828,104.1887,1.4786,104.134,1.3917,104.0298,1.3946,0.3524
104.1485,1.4356,104.2526,1.8702,103.8786,1.0341,103.7747,1.9207,0.0187
104.2443,0.45,104.3485,1.507,104.1911,1.1941,104.087,1.7282,0.0
104.1821,0.5648,104.2863,1.333,103.9623,0.5945,103.8583,1.5946,0.1345
104.0558,1.336,104.1599,1.3502,104.1473,0.4264,104.0431,1.3935,0.0572
103.9123,0.493,104.0162,1.9824,103.9699,1.0469,103.8659,1.1078,0.1269
103.9459,1.2799,104.0498,1.9104,103.8177,1.3619,103.7139,1.2101,0.4411
103.886,0.7583,103.9898,0.8421,103.7322,1.1165,103.6284,1.4419,0.711
103.6771,0.5847,103.7808,0.8116,103.6179,0.4806,103.5143,1.068,0.369
103.7449,0.4366,103.8486,1.4034,103.4253,0.7455,103.3219,1.0166,0.1297
103.9331,1.1564,104.037,1.2191,103.9342,0.963,103.8303,1.9206,0.6287
103.9257,0.4411,104.0296,1.4003,103.8703,1.3399,103.7664,1.5056,0.1539
103.9703,1.1483,104.0743,1.869,104.0988,0.4452,103.9947,0.8858,0.0
103.9968,0.7576,104.1008,1.0793,103.8594,0.6914,103.7555,1.0655,0.2867
103.9859,1.4273,104.0898,0.973,103.9125,0.6248,103.8086,1.0955,0.3067
104.0483,1.4263,104.1523,1.7069,103.8409,1.2687,103.7371,0.9257,0.2893
104.0474,0.6891,104.1514,1.4909,103.9067,1.3044,103.8028,1.7344,0.8055
104.0829,1.379,104.187,1.9138,103.9078,0.6619,103.8039,1.3086,0.4028
104.0902,0.7623,104.1943,1.2418,104.1713,0.443,104.0672,1.1923,0.3973
104.0437,1.3772,104.1477,0.8307,103.9333,0.847,103.8294,0.8377,0.014
104.0939,0.6774,104.198,1.8531,104.103,0.8797,103.9989,1.1286,0.2478
104.0957,1.0483,104.1998,0.9705,104.0439,0.6853,103.9398,1.4555,0.6657
104.0216,0.9406,104.1257,1.7264,103.8409,1.4431,103.737,0.939,0.0107
104.0869,0.7681,104.191,1.1835,104.0208,0.5663,103.9168,1.7724,0.3662
104.0297,0.9915,104.1337,0.8715,104.0405,1.0111,103.9364,1.7496,0.9645
104.0195,1.0312,104.1235,1.1184,103.8465,1.1343,103.7426,1.2338,0.112
103.9924,0.8193,104.0964,1.6627,104.0718,1.3723,103.9677,0.8063,1.4393
104.0918,1.427,104.1959,1.4138,103.9874,1.1708,103.8834,1.8267,0.8383
104.1386,0.5954,104.2427,0.991,104.0755,1.1232,103.9714,1.8442,0.357
104.13,1.3817,104.2341,1.5725,104.1946,0.978,104.0904,1.1977,0.4765
104.2147,1.0694,104.319,1.2722,104.0912,1.4613,103.9871,1.486,0.9841
104.3251,1.4316,104.4294,0.8091,104.2925,1.0299,104.1882,1.6606,0.5401
104.3606,0.4048,104.465,0.8004,104.292,0.9195,104.1877,0.8352,0.4848
104.3507,1.472,104.4551,1.0665,104.3691,0.9199,104.2647,0.8734,0.0
104.2404,0.4491,104.3447,1.2021,103.9442,0.8306,103.8403,1.9879,0.5502
104.1485,0.6287,104.2527,1.4537,103.9119,1.486,103.808,1.7504,1.0752
104.1353,0.5215,104.2394,1.3294,104.1933,1.2899,104.0891,1.4064,0.364
104.0892,1.173,104.1933,1.6949,104.1821,0.6788,104.0779,1.8508,0.0
104.086,1.352,104.1901,1.3014,103.9559,1.2253,103.8519,1.4576,0.3296
104.0898,0.8201,104.1939,1.7719,104.0143,1.0429,103.9103,1.2687,0.8758
104.1057,1.4144,104.2098,0.982,104.1314,1.0236,104.0273,1.7173,0.0
104.1147,1.2333,104.2188,1.4308,104.1906,1.0872,104.0864,1.709,0.5656
104.144,0.7894,104.2481,1.9961,103.9018,0.878,103.7979,0.8294,0.6157
104.148,0.7989,104.2522,0.9533,104.0264,0.5336,103.9223,1.1378,0.4479
104.0201,0.4814,104.1242,1.0439,103.9257,0.5022,103.8217,0.8758,0.2866
103.9097,0.6945,104.0136,1.4863,103.9934,1.4612,103.8895,1.8507,0.3603
103.9151,0.6914,104.019,0.8917,104.2044,1.2563,104.1002,0.8838,0.446
103.807,1.0124,103.9108,1.0975,103.7531,0.6678,103.6493,1.9889,0.6267
103.887,1.0292,103.9909,1.8452,103.6685,1.11,103.5648,1.9354,0.5727
103.995,0.7095,104.099,1.5144,104.018,1.1591,103.914,1.2715,0.0
104.0778,0.9191,104.1819,1.8233,104.224,1.11,104.1198,0.8537,0.3509
104.073,0.9964,104.177,0.8208,104.0741,1.2564,103.97,1.194,0.8981
104.2025,0.4511,104.3067,0.9902,104.0526,0.8378,103.9486,1.0759,0.3533
104.2246,0.7717,104.3288,1.9978,104.3003,1.308,104.196,1.8607,0.3356
104.1645,0.7268,104.2686,1.0809,104.2094,1.3131,104.1051,1.6155,0.5769
104.1453,0.6598,104.2495,1.2524,103.9807,0.9574,103.8767,1.4338,0.3065
104.1233,1.3994,104.2274,1.3296,104.1252,1.221,104.021,1.9163,0.7042
104.0915,1.3983,104.1955,0.8683,104.1644,0.6263,104.0603,1.3723,1.0783
104.0924,1.4392,104.1965,0.9349,104.1844,0.897,104.0802,1.0309,0.0705
104.105,1.3835,104.2091,1.9575,104.0527,0.9266,103.9486,0.9248,0.6407
104.0951,0.7901,104.1992,1.8649,104.0337,1.4734,103.9296,1.4694,0.7484
104.1457,1.0223,104.2499,1.157,104.2468,1.043,104.1426,1.3276,0.2584
104.231,0.678,104.3353,1.0374,104.0555,0.9962,103.9515,1.522,0.3353
104.3136,1.0694,104.4179,1.2658,104.3336,0.8634,104.2292,1.8011,0.5073
104.1836,0.8836,104.2878,1.5795,104.0113,0.4554,103.9072,1.584,0.3948
103.9929,1.3366,104.0969,1.9309,104.087,1.4971,103.9829,1.1386,0.0
104.0718,1.0202,104.1759,0.9889,104.0127,1.3418,103.9087,1.8915,1.1671
103.932,0.8946,104.0359,1.1365,104.0565,0.5549,103.9524,1.6205,0.6054
103.9449,1.1381,104.0488,1.5748,103.9713,1.0153,103.8673,0.8549,0.3058
103.8381,1.4251,103.942,1.5535,103.6442,1.4935,103.5405,1.4448,0.3148
103.7077,1.0949,103.8114,1.7176,103.8366,1.2564,103.7328,1.7241,0.4403
103.7324,0.6489,103.8361,1.9705,103.8907,1.4947,103.7868,0.8907,0.3462
103.7908,1.1582,103.8945,1.2057,103.8751,1.4645,103.7713,0.9218,0.5116
103.7688,0.9475,103.8725,1.3137,103.6504,0.7586,103.5467,1.5746,0.5399
103.5316,1.4787,103.6351,1.7655,103.4867,1.346,103.3832,1.2316,0.1617
103.5146,0.7574,103.6181,1.4205,103.5096,0.4503,103.4061,1.9344,0.0583
103.5297,1.1859,103.6332,1.4661,103.4155,0.5197,103.312,1.9186,0.7414
103.4128,0.8975,103.5162,1.6813,103.5926,0.9511,103.489,1.5252,0.0631
103.4182,0.9968,103.5216,1.3283,103.4066,0.8291,103.3032,1.6071,0.1782
103.4289,1.1596,103.5323,0.8551,103.0887,0.7726,102.9857,1.2941,0.3264
103.464,0.4568,103.5675,1.9955,103.5027,1.2102,103.3992,0.9049,0.2876
103.4607,0.4223,103.5642,1.6631,103.4189,0.8831,103.3155,1.7442,0.4597
103.3934,0.6058,103.4968,1.7386,103.3504,1.4514,103.2471,1.4963,0.6544
103.4771,1.1502,103.5806,1.205,103.4207,0.8197,103.3172,1.6816,0.4678
103.5082,1.2688,103.6117,1.006,103.5622,0.6332,103.4586,1.4384,0.6248
103.5054,0.5942,103.609,1.562,103.5931,0.7208,103.4895,1.7498,0.3436
103.4051,0.5989,103.5085,1.5761,103.4375,1.4921,103.3341,1.5471,0.8803
103.3846,0.4394,103.488,0.8208,103.2868,0.7524,103.1836,1.0349,0.5381
103.2966,0.6845,103.3999,1.1908,103.2661,0.6599,103.1629,1.8901,0.5254
103.2974,0.9529,103.4007,1.5874,103.2768,0.857,103.1735,1.5572,0.0
103.4404,1.0979,103.5439,1.5093,103.3015,0.7229,103.1982,0.9792,0.008
103.337,0.8054,103.4404,1.2982,103.379,1.0916,103.2756,1.8974,0.4037
103.1834,0.8727,103.2865,1.6748,103.1971,0.6667,103.0939,1.5134,0.0
103.3183,1.3722,103.4216,1.8928,103.48,1.4547,103.3765,1.7279,0.3333
103.2783,0.6173,103.3815,0.8078,103.4078,1.1775,103.3044,1.925,0.502
103.2573,0.6056,103.3606,1.5643,103.1394,1.2211,103.0363,1.9131,0.4811
103.2971,0.7791,103.4004,1.2199,103.3821,0.9973,103.2787,1.2602,0.4253
103.2747,0.4016,103.3779,1.6781,103.1184,1.2269,103.0153,1.6964,0.5074
103.4233,0.796,103.5267,0.8192,103.4668,1.0187,103.3633,0.9485,0.0
103.4788,0.488,103.5823,1.7066,103.3782,0.4105,103.2748,1.9508,0.5291
103.4142,0.4638,103.5176,1.5002,103.2658,0.7843,103.1626,1.8122,0.4041
103.6236,0.7973,103.7272,1.1126,103.6314,1.3433,103.5278,1.2496,0.3852
103.5411,1.12,103.6446,1.1052,103.2171,0.8752,103.1139,0.8681,0.3348
103.6203,1.0469,103.7239,1.7076,103.391,0.8546,103.2876,1.3043,0.3775
103.6263,0.9822,103.7299,1.9387,103.5705,0.4806,103.4669,1.5198,0.0
103.7342,0.9791,103.8379,1.4195,103.7327,1.3605,103.629,1.0466,0.4341
103.8699,0.7797,103.9738,0.8211,103.788,0.6765,103.6842,1.1712,0.3091
103.8666,1.0785,103.9705,1.0071,103.6475,0.8544,103.5439,1.379,0.5557
103.7948,0.4501,103.8986,1.9412,103.6999,1.0401,103.5962,1.7549,0.3866
103.8321,0.8734,103.9359,1.3446,103.8806,1.3673,103.7767,1.8751,0.1482
103.789,0.9459,103.8928,1.8803,103.8473,0.7546,103.7435,1.5824,0.1812
103.9653,1.179,104.0693,1.7344,103.9308,1.0203,103.8269,1.2829,0.4327
103.9826,1.2014,104.0865,1.214,104.0904,1.1369,103.9863,1.1094,0.5372
103.9167,0.6696,104.0206,1.6577,103.9797,0.9735,103.8758,1.6199,0.6289
103.9454,0.8883,104.0493,1.5164,103.8184,0.72,103.7146,1.6585,0.0
103.8244,1.2865,103.9283,1.1119,103.7628,0.7307,103.6591,1.5934,0.7817
103.7429,1.151,103.8467,1.2714,103.5785,0.8343,103.4749,1.1058,0.7657
103.868,0.5725,103.9719,1.6311,103.83,0.5025,103.7262,1.9254,0.4923
103.8128,1.3973,103.9166,1.2903,103.9388,1.3314,103.8349,0.9897,0.4844
103.7093,0.4238,103.813,1.7419,103.7736,0.4823,103.6698,1.9862,0.8013
103.7554,0.6704,103.8591,1.6086,103.896,0.4475,103.7921,1.8054,0.6767
103.8408,0.5866,103.9446,1.6368,103.8168,0.6469,103.713,0.8821,0.0
103.9348,1.2024,104.0387,1.0851,104.0716,0.7767,103.9675,1.4809,0.3749
104.0208,0.7135,104.1248,1.2536,103.9382,1.2972,103.8342,1.0151,0.3152
103.9225,0.8668,104.0264,1.4512,104.0852,0.8097,103.9811,1.7479,0.1936
103.813,0.4433,103.9169,1.3181,103.818,0.8205,103.7142,1.5771,0.4041
103.9618,1.4856,104.0658,1.1627,103.9996,0.434,103.8956,0.9988,0.5846
103.9386,0.8346,104.0426,1.1796,104.08,0.5068,103.976,1.3192,0.1145
103.8957,0.7257,103.9996,1.8637,103.8571,0.7323,103.7532,1.6567,0.2775
103.9854,1.0733,104.0894,1.3126,103.9947,0.6629,103.8907,1.2428,0.0
104.0294,0.6364,104.1334,0.9398,104.1658,1.3677,104.0616,1.3284,0.7763
104.0899,1.0877,104.194,1.3885,104.0501,1.3598,103.9461,1.4563,0.6818
104.255,1.1917,104.3592,0.9339,104.0562,0.5955,103.9521,1.7445,0.3872
104.1871,1.3194,104.2913,1.4542,104.4447,1.0099,104.3402,1.5583,1.052
104.2863,0.5193,104.3906,1.9535,104.1889,1.2252,104.0847,1.5574,0.1797
104.2651,0.748,104.3694,0.9931,104.2819,0.8503,104.1776,1.5939,0.0
104.3215,1.0746,104.4258,1.7765,104.4044,0.4289,104.3,1.3407,0.9348
104.4221,1.2344,104.5266,1.4554,104.3145,1.1166,104.2102,1.42,0.0857
104.4508,0.5758,104.5552,1.2596,104.3441,0.5711,104.2398,1.9564,0.3931
104.5185,1.4415,104.623,1.2033,104.5004,1.1037,104.3959,1.4405,0.5626
104.5957,0.4003,104.7003,1.7158,104.3455,1.2215,104.2412,1.4117,0.8025
104.5925,1.3932,104.6971,1.8901,104.4985,0.9763,104.394,1.5296,0.0526
104.506,1.3855,104.6105,1.6934,104.5219,0.5162,104.4174,1.9781,0.2079
104.4103,1.2041,104.5147,1.8206,104.3493,0.453,104.245,1.406,0.5404
104.2725,1.1333,104.3768,1.7814,104.0371,0.8118,103.9331,1.8184,1.0492
104.4173,0.5792,104.5218,1.1251,104.6034,0.4477,104.4988,1.2373,0.8229
104.3576,1.1184,104.4619,1.3241,104.3064,1.1173,104.2021,0.8633,0.2336
104.316,0.5983,104.4203,1.5523,104.4887,1.1055,104.3842,1.729,0.9454
104.3018,1.1524,104.4061,1.9561,104.2591,0.6366,104.1548,1.462,0.1623
104.3039,1.0619,104.4082,1.9984,104.1918,0.6213,104.0876,1.4279,0.5254
104.386,0.6553,104.4904,0.8571,104.3933,1.0298,104.2889,1.203,0.0
104.4732,0.6001,104.5776,1.1887,104.4008,0.4542,104.2964,1.9405,0.8448
104.4253,0.8654,104.5297,1.884,104.267,0.9317,104.1627,1.4887,0.5147
104.3858,0.941,104.4902,1.6799,104.5288,1.0233,104.4243,1.1259,0.5102
104.4085,0.9381,104.5129,0.9152,104.3416,0.8352,104.2373,1.4177,0.032
104.4152,1.3096,104.5196,0.8913,104.1711,0.7833,104.067,1.7872,0.0
104.5489,1.3299,104.6534,1.392,104.6857,0.9482,104.581,1.9719,0.7294
104.5506,1.4418,104.6551,1.2302,104.4802,0.5546,104.3758,1.1908,0.6135
104.6253,1.3585,104.7299,1.4137,104.5102,1.0217,104.4057,0.8071,0.3494
104.6733,0.6371,104.7779,0.8297,104.4363,1.23,104.3318,0.9748,0.5224
104.7911,0.6524,104.8959,0.9893,104.9439,1.0904,104.8389,1.881,0.7153
104.7702,1.1902,104.875,1.2183,104.6311,1.0461,104.5265,1.1729,0.0
104.6722,1.08,104.7769,1.2099,104.6653,0.4318,104.5607,1.2741,1.06
104.7285,1.4235,104.8333,1.5516,104.8035,0.4924,104.6987,1.862,0.0835
104.6449,0.7268,104.7495,1.4926,104.6907,0.9992,104.586,1.3897,0.1145
104.6224,1.1893,104.7271,1.1798,104.6099,1.2603,104.5053,1.0104,0.629
104.6671,1.1515,104.7717,1.3779,104.4322,1.1337,104.3278,0.8958,0.7951
104.7613,1.3367,104.8661,0.8667,104.6464,0.5636,104.5418,1.4921,0.2999
104.7657,1.4128,104.8705,1.9683,104.7561,1.0665,104.6513,1.3775,0.4565
104.7965,1.2155,104.9013,1.194,104.6764,0.9426,104.5717,1.8994,0.0972
104.9161,0.7274,105.021,1.3296,104.9465,0.7456,104.8416,1.2491,0.1311
104.9538,1.0827,105.0588,1.715,105.0007,1.2091,104.8957,1.7773,0.4584
105.1725,1.036,105.2776,0.8631,105.264,0.6808,105.1587,1.566,0.9112
105.2157,1.3451,105.3209,1.9004,105.0151,0.9505,104.9101,1.4546,0.4497
105.0475,0.9685,105.1526,1.8861,105.2966,1.2689,105.1913,1.8909,0.8399
105.1076,0.6401,105.2127,1.4293,105.2059,1.3267,105.1007,0.9334,0.2052
105.1434,1.2889,105.2486,1.5344,105.1079,0.6126,105.0027,1.368,0.581
105.2508,1.1501,105.356,1.5606,105.362,0.87,105.2566,1.8792,0.7655
105.3068,0.4685,105.4121,1.9065,105.589,0.5948,105.4834,1.434,1.6001
105.3079,1.2839,105.4132,1.0585,105.0965,0.9801,104.9914,1.0888,0.5331
105.1819,1.3416,105.2871,1.8735,105.161,1.1136,105.0558,1.6705,0.9373
105.1642,1.0041,105.2694,1.2613,104.8611,1.1129,104.7562,1.8899,0.0
105.1123,0.8273,105.2174,1.3225,105.1009,0.4809,104.9958,1.3981,0.1281
105.0795,0.9437,105.1846,1.5061,105.068,0.7991,104.9629,1.5357,0.2145
105.104,1.4662,105.2091,1.647,105.088,0.7696,104.9829,0.9766,0.4339
105.2577,0.5578,105.363,1.0013,105.1498,0.4501,105.0447,1.8826,1.0493
105.2721,1.3109,105.3774,1.7498,105.0006,1.3709,104.8956,1.9607,0.5324
105.2046,0.883,105.3098,1.9404,105.2236,1.1956,105.1184,0.8848,0.8049
105.2406,1.3964,105.3459,1.2475,105.3704,1.0434,105.265,0.8146,0.7942
105.3094,0.7653,105.4147,0.8747,105.2206,0.9741,105.1153,1.7809,0.4473
105.2576,0.6244,105.3629,0.9448,105.3161,0.9621,105.2107,0.895,0.0
105.2551,1.0461,105.3603,0.8376,105.0496,0.5174,104.9445,1.46,0.2605
105.2486,1.0307,105.3538,1.8062,105.2742,1.1945,105.1689,0.9574,0.4271
105.2052,1.0517,105.3104,1.6067,105.1092,0.441,105.0041,1.8264,0.5916
105.264,1.0968,105.3692,1.6144,105.1508,1.287,105.0457,1.595,0.654
105.2474,0.7605,105.3527,1.2512,105.1418,1.3868,105.0367,0.8205,0.455
105.2878,1.1769,105.3931,1.9927,105.2116,1.1563,105.1064,0.8412,0.424
105.1976,1.3097,105.3027,1.1416,105.2062,0.8907,105.101,1.1745,0.2303
105.1517,0.8166,105.2569,1.56,105.0014,1.2945,104.8964,1.1565,0.0
105.2357,0.6351,105.3409,1.6003,105.1424,1.1374,105.0373,1.8814,1.2166
105.1889,0.5005,105.2941,1.3191,105.1831,0.65,105.0779,1.1051,0.5414
105.341,0.9545,105.4464,1.7749,105.1709,1.2182,105.0657,1.5092,0.0
105.291,1.47,105.3963,1.4722,105.4984,0.6794,105.3929,1.0761,0.8476
105.3005,1.0725,105.4058,1.4274,105.1789,0.4085,105.0737,1.7961,0.7512
105.4161,0.4757,105.5215,1.2345,105.3006,1.4289,105.1953,1.8351,0.8429
105.265,0.7141,105.3702,0.9885,105.1318,0.894,105.0267,1.227,0.2039
105.1616,1.3874,105.2667,0.8455,105.3423,1.448,105.237,1.5975,0.3386
105.039,1.4359,105.1441,1.0396,105.0493,0.4448,104.9442,1.3859,0.0
105.1318,1.4534,105.2369,1.7871,104.9643,1.1277,104.8594,0.9954,0.1986
105.0816,1.2078,105.1866,1.6724,105.1989,0.8676,105.0937,1.9097,0.2173
105.2825,0.4695,105.3878,1.7545,105.2616,1.0839,105.1564,1.1779,0.1385
105.2504,0.5802,105.3556,0.8482,105.2356,0.5834,105.1303,1.3439,0.1107
105.2392,1.3631,105.3444,1.4182,105.1991,1.2022,105.0939,0.8429,0.0966
105.3706,0.8017,105.476,1.375,105.2604,0.6051,105.1551,0.9442,0.3213
105.5379,1.4541,105.6434,0.8998,105.5633,1.108,105.4578,1.9667,0.1804
105.6935,1.476,105.7991,1.3655,105.598,0.579,105.4924,1.0425,0.883
105.7909,1.2139,105.8966,1.5942,105.9755,1.31,105.8695,1.6225,0.5958
105.8684,0.9874,105.9743,1.0843,105.7165,1.2183,105.6108,1.3681,0.7247
105.9263,1.1664,106.0323,1.9248,106.0825,0.582,105.9764,1.579,0.1793
106.0015,0.6687,106.1075,1.8843,105.9332,0.5094,105.8273,1.5874,0.1952
105.9282,1.4496,106.0341,1.8209,105.9329,0.7241,105.8269,0.809,0.8108
105.8957,0.7263,106.0016,1.1376,105.9505,1.379,105.8446,1.9605,0.3819
105.8844,1.0032,105.9903,0.9115,105.755,0.8152,105.6492,1.1805,0.1298
105.8768,0.9897,105.9827,1.5934,105.9394,1.1738,105.8334,0.9641,0.5986
105.8285,1.378,105.9344,1.3392,105.4809,1.3833,105.3754,1.8389,0.748
105.8943,0.8823,106.0002,1.2574,105.7547,1.4261,105.6489,1.6582,0.0809
105.9364,0.7206,106.0423,1.9626,105.8226,0.7514,105.7168,0.9119,0.4908
105.9796,1.1783,106.0855,1.6808,105.7911,0.714,105.6853,1.1572,0.2561
106.0627,1.2683,106.1688,1.1805,106.0331,1.3391,105.927,1.7632,0.3906
106.0096,1.1275,106.1157,1.1898,105.9978,0.9679,105.8918,1.3338,0.727
105.9987,0.9319,106.1047,1.7993,106.021,0.5157,105.915,0.9692,0.2487
105.91,1.4751,106.0159,1.5053,105.9275,0.9607,105.8216,1.4278,0.6454
105.7569,0.4933,105.8627,1.488,105.6726,1.0278,105.5669,1.897,0.0805
105.7753,0.9788,105.881,0.9645,105.783,1.03,105.6772,0.9096,0.0993
105.7425,0.9163,105.8482,1.9195,105.7402,1.1917,105.6345,0.8929,0.4096
105.8911,0.6466,105.997,1.6084,105.9738,1.3842,105.8678,0.8395,0.4912
105.9072,1.0007,106.0132,1.9494,105.9801,1.2224,105.8741,1.8201,0.8611
105.8264,0.7894,105.9322,1.4652,105.8225,1.0769,105.7166,1.1859,0.0
106.0131,0.5577,106.1191,1.2488,105.8663,1.2132,105.7604,1.8994,0.5405
106.097,0.9035,106.2031,1.5714,106.0035,0.5133,105.8975,1.8854,0.904
106.1514,1.2739,106.2575,1.1078,106.0565,0.9821,105.9505,1.9526,0.5233
106.1097,0.4986,106.2159,1.6197,106.0346,1.4585,105.9286,1.1607,0.111
106.0488,0.7674,106.1549,0.843,106.0568,1.3146,105.9508,1.8195,0.6658
106.0154,1.096,106.1214,1.223,106.0868,0.4845,105.9807,1.7037,0.5508
106.1029,1.2036,106.209,1.7944,106.0688,1.2206,105.9628,1.5568,0.4828
106.2572,0.8697,106.3635,1.8825,106.2346,1.1161,106.1284,1.278,0.3168
106.3758,0.9981,106.4822,1.1308,106.3856,0.6434,106.2792,1.4329,0.2344
106.3301,0.5868,106.4365,1.7605,106.2544,0.9328,106.1481,1.4886,0.2477
106.2337,0.8511,106.3399,1.7699,106.1057,1.2472,105.9996,1.0676,0.0938
106.2671,1.0778,106.3734,1.0921,106.0171,1.4871,105.911,1.9425,1.0235
106.1012,1.2816,106.2073,1.6652,106.0116,1.1698,105.9056,1.9503,0.5983
106.1481,1.0561,106.2542,1.5636,106.1736,1.3342,106.0674,1.6039,0.0899
106.1156,0.8084,106.2217,0.9768,105.9973,0.9563,105.8913,1.3469,0.6717
106.096,1.4969,106.2021,1.5335,106.0423,1.2651,105.9363,1.2008,0.5366
105.9739,1.1667,106.0798,1.1533,106.0046,1.0035,105.8986,1.5608,0.7934
105.9912,1.048,106.0972,1.8982,106.0529,1.3881,105.9468,1.9652,0.2164
105.9414,0.8702,106.0474,1.0861,105.8086,0.4046,105.7028,1.0257,0.6664
105.851,0.4045,105.9569,1.6638,105.9506,0.8681,105.8446,1.1751,0.6247
105.6426,1.4728,105.7483,1.5704,105.7614,0.9077,105.6556,1.1663,0.5769
105.6514,0.6446,105.757,1.0555,105.4656,0.8501,105.3602,1.9901,0.6099
105.7569,0.7877,105.8627,1.3487,105.6751,0.5635,105.5694,1.286,0.0988
105.9209,0.5135,106.0268,1.4397,106.0319,0.5077,105.9259,1.7486,0.9852
105.8666,0.8604,105.9725,1.2578,105.8187,0.508,105.7129,1.4286,0.574
105.8246,0.966,105.9304,1.3617,105.5415,1.2146,105.4359,1.799,0.1874
105.8824,1.0843,105.9883,0.8964,105.6672,1.1641,105.5616,1.2582,0.5497
105.7756,0.5457,105.8814,1.8345,105.7416,1.0754,105.6358,1.2257,0.4136
105.8058,1.4155,105.9116,1.5157,105.6319,1.4688,105.5263,0.9637,0.2287
105.8468,1.0251,105.9526,1.7578,105.8142,0.9781,105.7084,0.9093,1.0359
105.948,1.2016,106.0539,1.7135,105.9298,1.2478,105.8239,1.5961,0.8717
105.9479,0.6374,106.0539,1.2851,106.1228,1.2537,106.0167,1.9441,0.4242
105.9212,0.7438,106.0272,1.0705,105.8658,0.9564,105.7599,1.5273,0.1138
105.8782,0.4107,105.984,1.7362,105.9826,1.3019,105.8766,1.9586,0.5267
105.8028,0.8693,105.9086,1.2018,105.9425,1.0222,105.8366,1.7389,0.0
105.7901,0.4254,105.8959,1.9633,105.9432,1.2909,105.8373,1.7014,0.193
105.8027,1.2268,105.9085,1.2641,105.8083,1.3886,105.7025,1.0127,0.8858
105.8813,0.7216,105.9872,1.4616,105.6467,0.7511,105.541,1.3091,0.8071
105.8336,0.9755,105.9394,1.235,105.871,0.6725,105.7651,1.2904,0.3913
105.9666,0.9673,106.0725,1.6953,106.0467,0.5332,105.9407,1.0659,0.0
105.9037,0.8309,106.0096,1.7522,105.908,0.7566,105.8021,1.4023,0.0
105.9398,1.0863,106.0457,1.0786,106.1202,1.1906,106.0141,1.4565,0.87
105.8659,0.6678,105.9718,1.8598,105.9207,1.0172,105.8147,1.531,0.3193
105.6714,1.3626,105.777,1.7811,105.6903,1.0617,105.5846,1.7038,0.9455
105.7392,0.4683,105.845,0.9078,105.8502,1.3124,105.7443,0.8716,0.0
105.7788,0.5863,105.8846,1.755,105.7941,0.4013,105.6883,1.1389,1.0147
105.7572,1.2549,105.863,1.4071,105.4495,0.9603,105.3441,1.6704,0.9412
105.7856,0.9485,105.8914,1.5302,105.7065,1.3876,105.6008,1.2817,0.2762
105.8151,0.9546,105.921,1.7651,105.9319,1.0049,105.8259,1.1236,0.4299
105.7161,1.2648,105.8218,1.1237,105.5682,1.2063,105.4627,1.5323,0.7176
105.6508,1.2716,105.7564,1.108,105.5811,0.8888,105.4756,1.5909,0.7816
105.7025,0.8837,105.8082,1.6368,105.5787,1.0974,105.4731,0.9376,0.6506
105.6278,1.1214,105.7335,0.9861,105.7995,0.6948,105.6937,1.2718,0.7191
105.6324,0.7079,105.738,1.0734,105.8386,1.2859,105.7328,1.5659,0.0
105.5343,1.4099,105.6398,1.0294,105.4194,1.2744,105.314,1.96,0.5232
105.5793,1.1998,105.6849,1.9914,105.5854,1.1162,105.4799,1.061,0.182
105.5856,0.4078,105.6912,1.618,105.4385,0.6955,105.333,1.7782,0.032
105.4515,0.7951,105.557,1.3759,105.4736,1.4623,105.3681,1.0906,0.7313
105.5395,0.6431,105.645,1.4012,105.5548,0.7852,105.4493,1.7263,0.6873
105.4809,1.0847,105.5864,1.3712,105.5448,1.2573,105.4392,1.0822,0.5967
105.428,1.3665,105.5335,1.7404,105.4318,0.8488,105.3264,1.9782,0.5366
105.4148,0.8176,105.5202,1.5664,105.767,0.5772,105.6612,1.9765,0.7575
